transaction_id,amount,transaction_hour,location_risk_score,device_type,merchant_category,failed_login_attempts,velocity_transactions,is_fraud
7923,83408,14,0.89,Mobile,Travel,4,16,1
7924,51667,15,0.19,Desktop,Travel,4,5,1
7925,58013,7,0.04,Mobile,Clothing,1,9,1
7926,2737,18,0.16,Mobile,Electronics,2,6,0
7927,72878,19,0.19,Desktop,Entertainment,1,19,1
7928,42125,14,0.51,Desktop,Entertainment,0,16,0
7929,99608,2,0.45,Mobile,Clothing,4,7,1
7930,82564,5,0.72,Mobile,Groceries,5,4,1
7931,28842,7,0.05,Mobile,Entertainment,4,16,1
7932,11931,15,0.5,Desktop,Entertainment,2,17,0
7933,85192,14,0.33,Desktop,Travel,1,19,1
7934,90979,12,0.63,Desktop,Travel,5,17,1
7935,88470,19,0.04,Desktop,Travel,3,13,1
7936,46862,14,0.03,Mobile,Entertainment,5,2,1
7937,99058,17,0.43,Mobile,Entertainment,2,2,1
7938,88841,12,0.81,Mobile,Entertainment,2,4,1
7939,18930,23,0.67,Mobile,Groceries,2,16,0
7940,55144,7,0.02,Tablet,Groceries,1,4,1
7941,74048,13,0.18,Mobile,Groceries,2,12,1
7942,69302,10,0.23,Tablet,Electronics,0,14,1
7943,37145,5,0.42,Desktop,Entertainment,0,1,0
7944,86422,23,0.59,Desktop,Entertainment,4,17,1
7945,71151,0,0.22,Mobile,Clothing,4,18,1
7946,26727,1,0.38,Mobile,Clothing,1,12,0
7947,15298,12,0.58,Mobile,Electronics,3,10,0
7948,69621,0,0.38,Desktop,Clothing,4,15,1
7949,29575,23,0.14,Mobile,Groceries,4,17,1
7950,19503,23,0.49,Mobile,Electronics,4,11,1
7951,3781,3,0.32,Desktop,Electronics,5,7,1
7952,91655,23,0.86,Desktop,Electronics,4,19,1
7953,93222,22,0.78,Desktop,Travel,2,11,1
7954,42392,1,0.19,Mobile,Clothing,4,1,1
7955,5729,20,0.15,Tablet,Entertainment,5,18,1
7956,93346,19,0.35,Desktop,Travel,1,15,1
7957,95964,15,0.41,Desktop,Groceries,5,13,1
7958,77914,2,0.93,Mobile,Travel,2,16,1
7959,8517,16,0.3,Desktop,Groceries,5,19,1
7960,34865,4,0.87,Desktop,Entertainment,2,6,1
7961,74599,7,0.51,Mobile,Entertainment,1,16,1
7962,56674,11,0.89,Mobile,Clothing,3,18,1
7963,90645,22,0.7,Desktop,Travel,4,1,1
7964,27775,11,0.71,Tablet,Entertainment,0,18,0
7965,72367,0,0.52,Desktop,Groceries,3,9,1
7966,40663,0,0.84,Mobile,Entertainment,4,13,1
7967,11432,14,0.25,Mobile,Clothing,0,16,0
7968,19277,16,0.91,Mobile,Groceries,2,19,1
7969,89354,1,0.64,Desktop,Electronics,5,1,1
7970,68547,16,0.44,Desktop,Clothing,2,8,1
7971,57204,19,0.98,Mobile,Clothing,2,10,1
7972,84435,8,0.86,Tablet,Electronics,4,7,1
7973,80830,11,0.77,Desktop,Entertainment,1,3,1
7974,5051,3,0.27,Mobile,Clothing,2,13,1
7975,28433,12,0.97,Mobile,Electronics,2,11,1
7976,21773,3,0.74,Mobile,Electronics,2,5,0
7977,40970,6,0.61,Mobile,Clothing,5,13,1
7978,71201,13,0.92,Mobile,Travel,4,12,1
7979,22921,8,0.16,Desktop,Clothing,0,16,0
7980,25594,22,0.14,Desktop,Travel,3,17,0
7981,99577,0,0.56,Mobile,Entertainment,2,14,1
7982,74260,0,0.06,Mobile,Electronics,3,10,1
7983,935,19,0.66,Desktop,Groceries,1,13,0
7984,18746,3,0.24,Mobile,Clothing,1,12,0
7985,77460,0,0.12,Tablet,Groceries,1,4,1
7986,37435,21,0.41,Mobile,Entertainment,2,19,0
7987,69451,9,0.47,Mobile,Clothing,3,12,1
7988,2529,1,0.17,Desktop,Groceries,0,1,0
7989,42050,20,0.04,Desktop,Entertainment,4,10,1
7990,60754,23,0.41,Mobile,Travel,3,2,1
7991,68243,14,0.76,Mobile,Entertainment,4,5,1
7992,91286,2,0.87,Desktop,Clothing,3,17,1
7993,97989,22,0.1,Mobile,Clothing,2,4,1
7994,77627,8,0.52,Mobile,Clothing,0,7,1
7995,86804,16,0.26,Desktop,Entertainment,2,15,1
7996,31199,20,0.37,Desktop,Clothing,1,1,0
7997,39485,12,0.93,Desktop,Entertainment,0,14,1
7998,36019,2,0.35,Mobile,Electronics,5,15,1
7999,97052,3,0.37,Mobile,Electronics,5,2,1
8000,60882,3,0.21,Mobile,Electronics,3,2,1
8001,71216,10,0.96,Desktop,Groceries,2,16,1
8002,72690,6,0.46,Desktop,Electronics,4,2,1
8003,89726,10,0.57,Mobile,Electronics,2,16,1
8004,40487,23,0.45,Mobile,Entertainment,2,17,0
8005,15923,10,0.25,Desktop,Entertainment,3,18,0
8006,46115,9,0.81,Mobile,Clothing,3,19,1
8007,15439,4,0.03,Mobile,Clothing,1,16,1
8008,3591,12,0.69,Mobile,Clothing,0,4,0
8009,806,11,0.59,Desktop,Entertainment,2,17,0
8010,97593,9,0.14,Tablet,Entertainment,4,1,1
8011,15828,6,0.17,Mobile,Electronics,5,13,1
8012,7097,18,0.66,Mobile,Travel,5,7,1
8013,60508,18,0.31,Mobile,Entertainment,3,9,1
8014,58197,18,0.27,Mobile,Travel,3,14,1
8015,38623,11,0.06,Mobile,Entertainment,1,1,0
8016,25263,19,0.77,Mobile,Entertainment,0,8,0
8017,17818,21,0.88,Desktop,Groceries,5,10,1
8018,87608,14,0.82,Mobile,Travel,1,4,1
8019,83867,4,0.47,Desktop,Groceries,3,13,1
8020,39719,23,0.53,Desktop,Electronics,4,18,1
8021,12226,13,0.24,Mobile,Groceries,1,9,0
8022,89231,11,0.17,Mobile,Groceries,2,8,1
8023,65026,20,0.82,Desktop,Electronics,3,6,1
8024,40733,10,0.8,Desktop,Travel,3,19,0
8025,77754,4,0.78,Mobile,Clothing,1,16,1
8026,3417,15,0.46,Mobile,Entertainment,4,1,1
8027,45080,17,0.86,Desktop,Travel,1,15,1
8028,44215,11,0.93,Mobile,Electronics,4,6,1
8029,61746,4,0.33,Mobile,Groceries,3,10,1
8030,43258,15,0.22,Tablet,Clothing,1,5,0
8031,56063,11,0.46,Desktop,Groceries,0,8,1
8032,47731,22,0.18,Desktop,Entertainment,5,1,1
8033,49416,1,0.88,Mobile,Electronics,1,13,1
8034,59442,5,0.34,Mobile,Clothing,1,16,1
8035,15604,22,0.58,Desktop,Travel,0,17,0
8036,68693,20,0.59,Desktop,Travel,0,7,1
8037,26760,3,0.51,Mobile,Electronics,2,15,1
8038,37296,12,0.16,Tablet,Electronics,0,14,0
8039,66038,9,0.99,Mobile,Groceries,4,17,1
8040,8705,16,0.17,Mobile,Clothing,5,7,1
8041,57488,13,0.75,Mobile,Entertainment,5,14,1
8042,81397,23,0.79,Desktop,Electronics,2,8,1
8043,55601,14,0.15,Desktop,Clothing,4,13,1
8044,53409,7,0.93,Desktop,Electronics,2,1,1
8045,27143,22,0.49,Mobile,Electronics,2,4,0
8046,33735,23,0.63,Desktop,Travel,5,11,1
8047,79415,17,0.64,Mobile,Clothing,4,9,1
8048,80791,2,0.5,Mobile,Travel,3,19,1
8049,33232,16,0.14,Desktop,Travel,5,4,1
8050,89487,23,0.75,Mobile,Clothing,3,1,1
8051,15466,23,0.58,Mobile,Travel,1,19,0
8052,94044,6,0.12,Mobile,Groceries,3,19,1
8053,72207,12,0.7,Mobile,Entertainment,5,19,1
8054,62680,15,0.7,Mobile,Entertainment,1,11,1
8055,57989,4,0.55,Mobile,Groceries,3,6,1
8056,79653,3,0.09,Mobile,Electronics,1,7,1
8057,39336,9,0.35,Mobile,Travel,5,1,1
8058,4250,12,0.05,Desktop,Entertainment,1,15,0
8059,19523,9,0.48,Mobile,Clothing,5,4,1
8060,4237,13,0.91,Desktop,Electronics,0,13,1
8061,30092,21,0.0,Desktop,Entertainment,5,12,1
8062,94538,11,0.27,Desktop,Travel,1,1,1
8063,45021,0,0.8,Desktop,Entertainment,5,8,1
8064,79469,20,0.01,Mobile,Travel,5,11,1
8065,67017,19,0.01,Mobile,Electronics,4,10,1
8066,73790,19,0.61,Desktop,Groceries,4,2,1
8067,34335,6,0.79,Desktop,Travel,1,17,0
8068,79075,8,0.78,Mobile,Travel,4,13,1
8069,19222,7,0.78,Mobile,Electronics,3,9,0
8070,24056,12,0.36,Desktop,Electronics,4,16,1
8071,63979,13,0.88,Desktop,Clothing,0,17,1
8072,58660,11,0.01,Desktop,Electronics,4,10,1
8073,82900,7,0.31,Mobile,Entertainment,3,17,1
8074,68785,20,0.34,Mobile,Travel,5,10,1
8075,24760,21,0.17,Mobile,Groceries,3,14,0
8076,86164,17,0.34,Mobile,Electronics,1,15,1
8077,1268,15,0.59,Tablet,Travel,2,9,0
8078,45224,10,0.52,Mobile,Groceries,3,2,0
8079,35997,15,0.32,Mobile,Clothing,1,14,0
8080,15132,13,0.75,Mobile,Entertainment,1,7,0
8081,52897,2,0.71,Desktop,Clothing,4,4,1
8082,35394,20,0.28,Mobile,Electronics,4,13,1
8083,43927,1,0.32,Desktop,Entertainment,1,4,0
8084,3616,2,0.29,Desktop,Clothing,5,4,1
8085,19851,3,0.13,Mobile,Travel,0,9,0
8086,30473,21,0.75,Mobile,Electronics,5,11,1
8087,30370,4,0.05,Desktop,Clothing,1,1,0
8088,10486,9,0.15,Desktop,Entertainment,4,13,1
8089,64917,19,0.11,Mobile,Entertainment,3,9,1
8090,65284,1,0.83,Mobile,Groceries,0,18,1
8091,79793,11,0.04,Desktop,Entertainment,2,7,1
8092,37979,4,0.66,Mobile,Entertainment,5,14,1
8093,49697,4,0.04,Mobile,Electronics,3,17,1
8094,39232,22,0.79,Desktop,Entertainment,4,18,1
8095,3726,0,0.91,Mobile,Groceries,3,1,1
8096,86036,3,0.49,Desktop,Entertainment,3,9,1
8097,81615,20,0.8,Mobile,Groceries,4,10,1
8098,77165,23,0.71,Mobile,Travel,3,16,1
8099,55490,11,0.8,Desktop,Groceries,1,11,1
8100,16745,11,0.77,Mobile,Electronics,5,4,1
8101,92060,15,0.21,Desktop,Clothing,0,19,1
8102,54244,23,0.5,Mobile,Clothing,5,8,1
8103,13482,16,0.96,Mobile,Travel,4,3,1
8104,4125,20,0.34,Mobile,Electronics,0,4,0
8105,43326,9,0.97,Desktop,Travel,1,8,1
8106,79480,16,0.58,Mobile,Travel,4,12,1
8107,69811,16,0.46,Mobile,Entertainment,1,5,1
8108,96155,17,0.66,Mobile,Entertainment,2,3,1
8109,74810,1,0.82,Desktop,Electronics,2,5,1
8110,3543,3,0.39,Mobile,Clothing,2,4,0
8111,21495,18,0.03,Desktop,Groceries,0,11,0
8112,10825,10,0.71,Tablet,Entertainment,5,16,1
8113,33561,16,0.96,Mobile,Electronics,5,18,1
8114,41215,11,0.62,Mobile,Electronics,2,6,0
8115,96987,1,0.19,Desktop,Clothing,2,16,1
8116,83832,5,0.25,Mobile,Electronics,1,1,1
8117,79890,8,0.91,Desktop,Electronics,3,19,1
8118,79657,4,0.01,Mobile,Clothing,3,16,1
8119,71360,19,0.55,Mobile,Entertainment,5,10,1
8120,28790,20,0.16,Tablet,Clothing,5,14,1
8121,1507,8,0.28,Mobile,Travel,2,18,0
8122,73668,22,0.31,Mobile,Entertainment,5,13,1
8123,58660,7,0.22,Desktop,Travel,3,13,1
8124,47440,19,0.79,Tablet,Electronics,2,15,0
8125,17894,7,0.33,Mobile,Travel,2,4,0
8126,19981,21,0.35,Tablet,Clothing,0,18,0
8127,86392,20,0.45,Desktop,Clothing,4,15,1
8128,95052,22,0.9,Tablet,Groceries,3,6,1
8129,49803,5,0.69,Desktop,Electronics,2,10,0
8130,44454,2,0.06,Desktop,Clothing,3,15,1
8131,91388,4,0.04,Desktop,Entertainment,0,1,1
8132,78562,8,0.57,Mobile,Clothing,0,5,1
8133,99401,6,0.89,Tablet,Entertainment,2,9,1
8134,14490,3,0.32,Mobile,Electronics,3,14,1
8135,87575,6,0.25,Mobile,Groceries,3,11,1
8136,27407,4,0.75,Desktop,Groceries,3,6,0
8137,96464,10,0.6,Mobile,Travel,0,16,1
8138,94149,14,0.57,Desktop,Clothing,1,9,1
8139,24602,1,0.15,Desktop,Electronics,1,3,0
8140,95699,12,0.18,Mobile,Travel,3,8,1
8141,22586,21,0.28,Mobile,Electronics,3,17,0
8142,38358,15,0.21,Mobile,Electronics,4,9,1
8143,57816,6,0.97,Desktop,Travel,2,17,1
8144,97328,7,0.02,Desktop,Electronics,0,5,1
8145,81594,5,0.63,Mobile,Travel,4,11,1
8146,82868,23,0.52,Tablet,Clothing,3,6,1
8147,10848,6,0.32,Mobile,Travel,5,14,1
8148,62885,17,0.89,Mobile,Clothing,1,3,1
8149,76150,21,0.67,Mobile,Groceries,1,17,1
8150,22838,21,1.0,Mobile,Travel,4,4,1
8151,74331,19,0.17,Desktop,Groceries,1,8,1
8152,73706,6,0.09,Mobile,Travel,1,6,1
8153,93401,2,0.14,Desktop,Electronics,5,11,1
8154,41762,4,0.27,Desktop,Groceries,2,1,0
8155,96397,0,0.42,Mobile,Entertainment,3,15,1
8156,82334,14,0.86,Mobile,Entertainment,4,16,1
8157,15223,2,0.28,Mobile,Entertainment,5,2,1
8158,25716,7,0.92,Mobile,Groceries,0,13,1
8159,11282,8,0.46,Mobile,Clothing,0,12,0
8160,90469,14,0.65,Mobile,Travel,5,14,1
8161,98978,9,0.26,Mobile,Electronics,3,1,1
8162,62113,1,0.16,Desktop,Electronics,0,11,1
8163,31431,19,0.87,Mobile,Groceries,5,4,1
8164,46198,4,0.11,Tablet,Entertainment,1,13,1
8165,26228,18,0.77,Mobile,Electronics,2,6,0
8166,31656,12,0.58,Tablet,Electronics,4,5,1
8167,87605,10,0.86,Mobile,Clothing,4,4,1
8168,21976,0,0.72,Desktop,Electronics,1,13,1
8169,9049,21,0.28,Mobile,Electronics,3,18,0
8170,52062,14,0.57,Mobile,Travel,2,13,1
8171,90154,17,0.01,Desktop,Electronics,0,8,1
8172,71306,15,0.48,Desktop,Travel,4,19,1
8173,24199,8,0.09,Desktop,Entertainment,4,15,1
8174,12816,0,0.43,Mobile,Clothing,3,1,0
8175,52711,10,0.11,Desktop,Electronics,2,11,1
8176,38985,8,0.96,Mobile,Clothing,5,16,1
8177,53244,22,0.52,Mobile,Clothing,0,10,1
8178,65320,10,0.91,Desktop,Clothing,4,7,1
8179,7937,12,0.02,Mobile,Groceries,4,8,1
8180,49455,1,0.64,Tablet,Travel,0,16,1
8181,47399,13,0.31,Mobile,Clothing,2,10,0
8182,19259,5,0.43,Tablet,Entertainment,2,4,0
8183,51112,7,0.87,Desktop,Electronics,2,12,1
8184,59405,17,0.98,Mobile,Clothing,4,16,1
8185,87196,15,0.25,Mobile,Clothing,5,18,1
8186,17206,20,0.95,Desktop,Electronics,1,16,1
8187,58223,11,0.69,Desktop,Entertainment,4,13,1
8188,8820,10,0.95,Mobile,Clothing,3,16,1
8189,37761,5,0.56,Desktop,Clothing,3,15,0
8190,93998,2,0.96,Mobile,Entertainment,5,8,1
8191,93894,13,0.89,Desktop,Clothing,4,15,1
8192,87418,1,0.13,Tablet,Entertainment,4,7,1
8193,21220,10,0.31,Mobile,Clothing,0,19,0
8194,19890,21,0.24,Desktop,Electronics,2,14,0
8195,58755,2,0.57,Mobile,Entertainment,5,6,1
8196,59743,17,0.8,Mobile,Electronics,0,13,1
8197,93548,0,0.76,Desktop,Electronics,5,12,1
8198,47474,23,0.73,Mobile,Clothing,3,7,0
8199,43007,0,0.38,Mobile,Entertainment,3,3,0
8200,50171,11,0.14,Desktop,Groceries,1,3,1
8201,34912,14,0.21,Mobile,Electronics,2,3,0
8202,49670,4,0.74,Mobile,Electronics,2,15,1
8203,51001,5,0.15,Mobile,Electronics,5,16,1
8204,60286,15,0.22,Mobile,Clothing,3,13,1
8205,50351,11,0.42,Mobile,Clothing,0,16,1
8206,65271,11,0.07,Desktop,Electronics,4,2,1
8207,36260,2,0.21,Mobile,Clothing,2,6,0
8208,19256,22,0.15,Mobile,Clothing,4,17,1
8209,76308,1,0.95,Mobile,Clothing,3,6,1
8210,80080,6,0.19,Mobile,Travel,1,18,1
8211,72420,1,0.86,Mobile,Entertainment,3,12,1
8212,18029,20,0.11,Desktop,Clothing,4,19,1
8213,66706,6,0.87,Mobile,Travel,3,12,1
8214,88542,10,0.6,Tablet,Travel,2,17,1
8215,62659,10,0.85,Mobile,Clothing,5,2,1
8216,54305,13,0.87,Mobile,Travel,5,14,1
8217,68575,2,0.6,Mobile,Groceries,4,13,1
8218,64441,13,0.92,Mobile,Travel,4,6,1
8219,95477,10,0.59,Desktop,Entertainment,1,17,1
8220,42963,3,0.71,Desktop,Travel,2,9,0
8221,81937,16,0.42,Mobile,Clothing,0,8,1
8222,65539,15,0.91,Desktop,Electronics,1,14,1
8223,7294,2,0.82,Desktop,Groceries,2,2,1
8224,71487,9,0.17,Tablet,Travel,5,10,1
8225,82014,20,0.58,Mobile,Groceries,0,3,1
8226,66314,14,0.9,Mobile,Entertainment,5,17,1
8227,96276,7,0.79,Mobile,Travel,4,7,1
8228,99392,17,0.96,Mobile,Travel,5,12,1
8229,29877,2,0.23,Desktop,Groceries,1,7,0
8230,26283,6,0.37,Tablet,Travel,4,3,1
8231,27545,9,0.51,Mobile,Travel,4,6,1
8232,67138,19,0.23,Desktop,Electronics,4,3,1
8233,87301,8,0.39,Tablet,Groceries,2,4,1
8234,16298,13,0.54,Tablet,Clothing,0,16,0
8235,21511,22,0.19,Desktop,Clothing,2,15,0
8236,50677,13,0.26,Desktop,Entertainment,4,1,1
8237,15967,10,0.12,Mobile,Electronics,1,2,0
8238,62601,0,0.71,Tablet,Groceries,5,1,1
8239,14366,3,0.36,Mobile,Groceries,4,18,1
8240,39522,5,0.22,Mobile,Electronics,0,4,0
8241,35308,21,0.51,Mobile,Electronics,2,6,0
8242,31313,21,0.07,Desktop,Entertainment,0,11,0
8243,7467,4,0.92,Mobile,Clothing,2,12,1
8244,79126,2,0.29,Desktop,Groceries,5,8,1
8245,35462,1,0.89,Mobile,Electronics,0,14,1
8246,51688,2,0.5,Mobile,Groceries,0,10,1
8247,38385,8,0.85,Mobile,Clothing,2,4,1
8248,74855,18,0.25,Mobile,Groceries,2,15,1
8249,71946,18,0.18,Mobile,Groceries,2,16,1
8250,36407,16,0.85,Mobile,Electronics,3,14,1
8251,95267,17,0.21,Mobile,Electronics,5,15,1
8252,80380,10,0.75,Desktop,Electronics,0,17,1
8253,19967,11,0.34,Mobile,Clothing,3,12,0
8254,56623,2,0.75,Desktop,Travel,3,13,1
8255,84261,17,0.91,Mobile,Clothing,4,14,1
8256,6478,23,0.98,Mobile,Electronics,3,11,1
8257,84785,5,0.36,Desktop,Entertainment,3,11,1
8258,77058,6,0.37,Desktop,Groceries,2,6,1
8259,28026,0,0.98,Mobile,Groceries,2,1,1
8260,98807,5,0.86,Mobile,Groceries,1,8,1
8261,13280,17,0.05,Tablet,Groceries,5,8,1
8262,92937,12,0.57,Mobile,Entertainment,0,18,1
8263,37031,21,0.18,Mobile,Electronics,5,13,1
8264,24114,18,0.99,Mobile,Travel,3,14,1
8265,96572,6,0.14,Desktop,Groceries,3,15,1
8266,79972,18,0.56,Desktop,Travel,0,4,1
8267,58602,8,0.67,Mobile,Clothing,5,19,1
8268,87836,2,0.94,Mobile,Clothing,2,13,1
8269,5570,22,0.85,Mobile,Groceries,2,9,1
8270,96495,11,0.25,Mobile,Electronics,0,16,1
8271,15053,19,0.57,Mobile,Entertainment,0,9,0
8272,38607,23,0.95,Mobile,Groceries,2,2,1
8273,93069,17,0.74,Mobile,Clothing,0,10,1
8274,91593,7,0.69,Desktop,Clothing,5,7,1
8275,6623,8,0.75,Desktop,Travel,2,9,0
8276,87023,12,0.32,Desktop,Entertainment,0,8,1
8277,57290,7,0.73,Mobile,Groceries,2,19,1
8278,47861,21,0.23,Tablet,Electronics,1,1,0
8279,31269,9,0.43,Tablet,Travel,2,1,0
8280,45741,16,0.89,Mobile,Entertainment,2,8,1
8281,23090,6,0.02,Mobile,Travel,3,4,0
8282,29761,16,0.41,Desktop,Electronics,5,4,1
8283,13519,22,0.27,Desktop,Clothing,2,15,0
8284,14557,17,0.2,Tablet,Groceries,0,2,0
8285,67700,23,0.84,Desktop,Groceries,4,17,1
8286,76202,1,0.7,Mobile,Electronics,0,8,1
8287,33185,2,0.11,Mobile,Groceries,3,16,1
8288,97164,18,0.49,Mobile,Groceries,0,6,1
8289,50754,0,0.47,Desktop,Travel,1,1,1
8290,6230,20,0.14,Tablet,Electronics,4,5,1
8291,2142,20,0.8,Mobile,Travel,4,19,1
8292,70234,9,0.37,Mobile,Groceries,5,18,1
8293,43082,20,0.76,Mobile,Entertainment,3,3,0
8294,98522,13,0.19,Mobile,Entertainment,5,2,1
8295,65285,12,0.32,Desktop,Travel,4,2,1
8296,33577,8,0.1,Mobile,Clothing,2,1,0
8297,52809,5,0.14,Mobile,Clothing,3,3,1
8298,28816,5,0.88,Mobile,Electronics,5,19,1
8299,78237,18,0.11,Mobile,Entertainment,1,4,1
8300,36118,20,0.1,Mobile,Entertainment,4,3,1
8301,8161,9,0.94,Mobile,Travel,4,8,1
8302,8709,22,0.65,Mobile,Groceries,3,12,0
8303,35471,2,0.1,Desktop,Electronics,4,4,1
8304,83121,17,0.97,Desktop,Travel,4,14,1
8305,20905,20,0.15,Desktop,Clothing,1,10,0
8306,7957,18,0.77,Desktop,Groceries,1,17,0
8307,11720,4,0.03,Tablet,Electronics,3,18,1
8308,8277,10,0.62,Desktop,Groceries,4,7,1
8309,30211,9,0.55,Mobile,Clothing,5,13,1
8310,88678,16,0.21,Mobile,Travel,0,13,1
8311,84281,3,0.64,Mobile,Travel,3,2,1
8312,90041,20,0.62,Mobile,Entertainment,5,8,1
8313,11926,17,0.8,Desktop,Travel,1,11,0
8314,13990,17,0.88,Desktop,Entertainment,0,2,1
8315,82528,0,0.51,Mobile,Travel,5,12,1
8316,58131,13,0.49,Desktop,Electronics,5,5,1
8317,75120,7,0.62,Mobile,Clothing,4,16,1
8318,5595,1,0.73,Tablet,Groceries,3,1,0
8319,28581,18,0.36,Desktop,Clothing,3,12,0
8320,11367,14,0.5,Desktop,Clothing,1,5,0
8321,6843,1,0.59,Mobile,Entertainment,2,1,0
8322,54900,3,0.99,Mobile,Entertainment,2,3,1
8323,48873,0,0.59,Mobile,Electronics,2,4,0
8324,57142,18,0.22,Mobile,Groceries,3,9,1
8325,49576,20,0.59,Mobile,Travel,1,17,0
8326,92205,9,0.82,Tablet,Travel,1,12,1
8327,28652,0,0.86,Mobile,Clothing,2,19,1
8328,65342,19,0.8,Mobile,Electronics,0,3,1
8329,45872,21,0.89,Mobile,Groceries,2,10,1
8330,43830,14,0.33,Mobile,Travel,3,8,0
8331,29048,3,0.51,Tablet,Clothing,0,3,0
8332,76411,6,0.78,Mobile,Electronics,1,11,1
8333,69193,6,0.26,Tablet,Groceries,4,15,1
8334,69223,21,0.37,Mobile,Clothing,5,12,1
8335,16635,17,0.83,Tablet,Clothing,0,3,1
8336,66590,12,0.77,Mobile,Electronics,1,7,1
8337,46662,9,0.97,Desktop,Electronics,0,1,1
8338,89180,23,1.0,Mobile,Electronics,2,10,1
8339,58635,7,0.24,Desktop,Electronics,0,17,1
8340,99091,9,0.9,Desktop,Groceries,0,6,1
8341,41369,13,0.09,Mobile,Electronics,0,19,0
8342,80774,13,0.71,Mobile,Electronics,3,12,1
8343,42562,19,0.22,Tablet,Electronics,5,2,1
8344,3227,21,0.3,Mobile,Groceries,3,12,0
8345,23247,10,0.95,Tablet,Travel,5,19,1
8346,45628,5,0.26,Desktop,Clothing,2,9,0
8347,77195,20,0.67,Mobile,Entertainment,4,6,1
8348,69031,0,0.18,Mobile,Clothing,3,17,1
8349,91025,18,0.09,Tablet,Groceries,4,2,1
8350,66481,6,0.34,Mobile,Electronics,3,7,1
8351,99568,23,0.62,Mobile,Groceries,1,6,1
8352,63849,17,0.25,Desktop,Travel,1,14,1
8353,38772,2,0.3,Mobile,Entertainment,0,17,1
8354,13831,19,0.71,Desktop,Travel,4,18,1
8355,54612,10,0.1,Mobile,Electronics,0,6,1
8356,98758,4,0.45,Mobile,Groceries,5,12,1
8357,51124,18,0.94,Mobile,Groceries,0,6,1
8358,3932,20,0.4,Mobile,Electronics,3,14,0
8359,32432,23,0.43,Mobile,Electronics,3,13,0
8360,12567,23,0.74,Desktop,Entertainment,0,9,0
8361,41125,1,0.78,Desktop,Travel,5,18,1
8362,13207,21,0.77,Desktop,Electronics,3,10,0
8363,78094,3,1.0,Mobile,Electronics,5,10,1
8364,94302,9,0.07,Mobile,Travel,1,14,1
8365,43581,1,0.98,Tablet,Electronics,1,9,1
8366,2681,7,0.95,Mobile,Entertainment,4,9,1
8367,75218,0,0.85,Mobile,Entertainment,1,9,1
8368,51738,5,0.45,Mobile,Travel,5,3,1
8369,8518,10,0.87,Mobile,Clothing,0,9,1
8370,93727,9,0.22,Mobile,Entertainment,2,13,1
8371,29213,12,0.79,Desktop,Groceries,3,10,0
8372,84463,0,0.19,Desktop,Groceries,0,3,1
8373,63144,1,0.82,Mobile,Clothing,3,4,1
8374,80055,2,0.61,Desktop,Entertainment,4,14,1
8375,61130,8,0.1,Mobile,Electronics,0,13,1
8376,11914,4,0.9,Mobile,Clothing,0,7,1
8377,99440,9,0.58,Desktop,Electronics,0,7,1
8378,10124,9,0.66,Mobile,Groceries,4,6,1
8379,63388,11,0.28,Mobile,Clothing,0,8,1
8380,57936,17,0.87,Desktop,Entertainment,3,6,1
8381,7535,20,0.55,Desktop,Groceries,2,4,0
8382,67184,20,0.42,Desktop,Entertainment,0,5,1
8383,70701,0,0.53,Mobile,Electronics,4,18,1
8384,88516,2,0.7,Mobile,Entertainment,4,2,1
8385,3507,4,0.7,Mobile,Clothing,0,14,1
8386,99043,16,0.36,Mobile,Electronics,4,14,1
8387,33040,7,0.39,Desktop,Clothing,1,5,0
8388,5766,16,0.56,Desktop,Electronics,5,11,1
8389,37222,8,0.92,Mobile,Clothing,4,3,1
8390,25192,5,0.75,Desktop,Groceries,2,16,0
8391,75745,16,0.39,Mobile,Clothing,1,8,1
8392,26605,7,0.34,Desktop,Groceries,3,15,0
8393,36813,20,0.52,Mobile,Travel,1,14,0
8394,54487,6,0.87,Mobile,Entertainment,2,14,1
8395,43269,6,0.01,Mobile,Electronics,5,8,1
8396,73382,14,0.71,Tablet,Entertainment,1,1,1
8397,77611,6,0.29,Mobile,Groceries,0,16,1
8398,51842,21,0.21,Mobile,Groceries,4,12,1
8399,40622,7,0.01,Mobile,Groceries,0,14,0
8400,81232,8,0.9,Mobile,Clothing,0,9,1
8401,99497,14,0.91,Mobile,Entertainment,0,14,1
8402,3980,1,0.06,Desktop,Groceries,1,13,1
8403,43554,6,0.52,Mobile,Travel,3,19,0
8404,55811,14,0.15,Tablet,Groceries,5,16,1
8405,43639,17,0.76,Mobile,Entertainment,4,19,1
8406,68421,21,0.67,Mobile,Groceries,1,17,1
8407,88085,17,0.3,Mobile,Groceries,5,5,1
8408,14899,9,0.12,Desktop,Electronics,0,3,0
8409,60202,21,0.83,Mobile,Groceries,2,1,1
8410,50826,17,0.67,Mobile,Entertainment,2,7,1
8411,48884,0,0.01,Desktop,Electronics,0,7,0
8412,43433,6,0.63,Desktop,Electronics,3,17,0
8413,40928,2,0.81,Desktop,Groceries,5,7,1
8414,69626,13,0.59,Desktop,Groceries,4,13,1
8415,54462,11,0.42,Mobile,Travel,5,13,1
8416,54097,13,0.58,Mobile,Entertainment,1,10,1
8417,50441,3,0.62,Desktop,Entertainment,3,2,1
8418,19173,12,0.64,Mobile,Clothing,2,6,0
8419,14649,15,0.97,Mobile,Clothing,0,7,1
